lotSizeSqFt,livingAreaSqFt,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,Bathrooms,Bedrooms,Stories,hasGarage,hasAssociation,HasSecurityFeatures
7056.0,1551.0,1.3333333333333333,9.0,1755,18,2.0,3,1,1,1,0
7840.0,1112.0,1.3333333333333333,4.666666666666667,890,14,1.0,3,1,1,0,0
6534.0,1945.0,1.2333333333333332,6.666666666666668,1460,16,3.0,3,2,1,1,0
9844.0,2840.0,1.5,9.0,1755,18,3.0,3,1,0,1,0
22651.2,2573.0,1.1333333333333333,6.0,1195,16,0.0,4,2,1,0,0
9147.0,1784.0,0.9666666666666668,4.0,840,13,2.0,3,1,0,0,0
8755.0,2140.0,1.3333333333333333,9.0,1755,18,2.0,4,1,1,1,0
9060.0,2239.0,2.433333333333333,6.0,1494,17,3.0,4,2,1,1,1
8058.0,2247.0,1.1,9.0,1670,18,3.0,4,2,0,1,0
5431.0,2106.0,0.43333333333333335,6.0,1189,16,3.0,3,2,1,1,0
8986.0,1502.0,3.4333333333333336,6.0,1494,17,2.0,3,1,1,0,0
7579.0,1120.0,1.2666666666666668,4.666666666666667,890,14,1.0,3,1,1,0,0
6534.0,2929.0,1.9,9.0,1755,18,4.0,5,2,0,1,0
9844.0,1506.0,1.7666666666666666,4.666666666666667,887,14,2.0,3,1,1,0,0
9583.0,998.0,0.9666666666666668,7.0,1298,16,1.0,2,1,1,0,1
23086.800000000007,3160.0,1.1,4.666666666666667,890,14,4.0,5,2,1,0,0
11325.6,3688.0,3.6,6.0,1494,17,5.0,6,2,1,0,1
9021.0,2131.0,0.8333333333333334,4.0,840,13,3.0,3,2,1,1,0
7500.0,3114.0,1.4,9.0,1755,18,3.5,4,2,1,1,1
8668.0,1826.0,1.2,6.666666666666668,1460,16,2.0,3,1,1,1,1
9670.0,1938.0,1.2333333333333334,4.666666666666667,890,14,2.0,4,2,0,0,0
12632.4,2489.0,1.4333333333333336,8.666666666666666,1664,18,2.0,4,1,1,1,0
6897.0,1492.0,0.6,6.0,1189,16,2.0,2,1,0,0,0
11325.6,1062.0,1.7,4.0,803,12,1.0,1,1,1,0,0
13068.0,2560.0,1.2,9.0,1755,18,3.0,5,1,0,1,1
8886.0,2714.0,0.9333333333333332,7.0,1298,16,4.0,4,1,0,0,0
7800.0,2082.0,1.4666666666666668,8.0,1655,17,2.0,4,1,1,0,1
27007.2,2457.0,1.0,4.666666666666667,890,14,3.0,3,2,1,0,1
13068.0,2658.0,3.033333333333333,6.0,1494,17,2.0,3,1,0,0,1
7013.0,1933.0,1.3333333333333333,9.0,1755,18,2.0,4,1,1,1,0
6011.0,1826.0,0.4666666666666666,6.0,1189,16,2.0,2,2,0,0,0
6054.0,2401.0,1.0666666666666669,9.0,1670,18,3.0,4,2,1,1,1
9016.0,1213.0,2.433333333333333,6.0,1494,17,2.0,3,1,0,0,0
9128.0,1755.0,1.2,4.666666666666667,890,14,2.0,3,1,1,0,1
6665.0,1437.0,0.7666666666666666,6.0,1189,16,2.0,3,1,1,0,0
5793.0,1896.0,1.2,6.666666666666668,1460,16,3.0,4,1,0,0,0
10018.0,3302.0,1.3333333333333333,9.0,1755,18,4.0,4,2,1,1,0
15245.999999999998,1688.0,1.1666666666666667,4.666666666666667,890,14,2.0,4,1,0,0,0
9147.0,1331.0,1.7666666666666666,4.666666666666667,887,14,2.0,3,1,1,0,0
10585.0,3374.0,1.7666666666666666,8.666666666666666,1664,18,3.0,4,2,0,1,0
6446.0,2020.0,0.6666666666666666,6.0,1189,16,2.5,4,1,1,0,0
6534.0,1513.0,1.8333333333333333,4.666666666666667,887,14,3.0,3,2,1,0,0
7797.0,2035.0,0.5666666666666668,4.0,925,14,3.0,3,2,1,1,1
6534.0,1395.0,0.6666666666666666,6.0,1189,16,2.0,3,1,1,0,0
9147.0,2100.0,3.233333333333333,6.0,1494,17,2.0,4,1,0,1,0
7623.0,3127.0,1.5333333333333332,9.0,1755,18,4.0,4,2,1,1,1
6796.0,2206.0,1.2333333333333332,6.666666666666668,1460,16,3.0,4,2,0,0,1
5227.0,1710.0,0.7333333333333334,6.0,1189,16,2.0,4,1,0,0,0
16988.4,1737.0,1.2,4.666666666666667,890,14,2.0,4,1,1,0,0
6359.0,1416.0,1.8333333333333333,4.666666666666667,887,14,2.0,3,1,1,0,1
11325.6,2476.0,2.766666666666667,6.0,1494,17,3.0,4,1,0,1,0
10410.0,3189.0,1.3666666666666665,9.0,1755,18,3.0,4,2,0,1,0
9888.0,1391.0,1.366666666666667,4.666666666666667,890,14,2.0,3,1,0,0,0
9365.0,2169.0,1.1333333333333335,9.0,1670,18,2.0,4,1,1,1,1
6534.0,2277.0,1.5666666666666669,4.666666666666667,887,14,3.0,3,2,1,0,1
11325.6,2222.0,0.8333333333333334,7.0,1298,16,3.0,4,1,1,0,0
7623.0,3074.0,1.4666666666666668,9.0,1755,18,3.0,3,2,0,1,0
6922.0,2230.0,1.1333333333333335,9.0,1670,18,2.0,4,1,1,1,1
7797.0,2808.0,1.4666666666666668,9.0,1755,18,3.0,4,2,0,1,0
6969.0,1913.0,1.5666666666666669,4.666666666666667,887,14,3.0,3,2,0,0,1
9936.0,1176.0,1.2333333333333334,4.666666666666667,890,14,2.0,3,1,1,0,0
6995.0,1416.0,1.9666666666666668,4.666666666666667,887,14,2.0,3,1,1,0,0
10802.0,1095.0,0.9333333333333336,7.0,1298,16,1.0,2,1,1,0,1
8624.0,2911.0,1.4666666666666668,9.0,1755,18,3.0,4,2,0,1,1
9975.0,1583.0,3.0,6.0,1494,17,2.0,3,1,0,0,1
10890.0,1575.0,1.2666666666666668,4.666666666666667,890,14,3.0,3,2,1,0,0
10890.0,3160.0,1.4666666666666668,9.0,1755,18,3.0,4,2,0,1,0
5227.0,1042.0,0.7999999999999999,7.0,1298,16,1.0,3,1,0,0,0
6969.0,3344.0,1.2,4.666666666666667,890,14,4.0,8,2,1,0,0
6751.0,2191.0,1.3666666666666665,6.666666666666668,1460,16,3.0,3,2,1,1,0
7579.0,1048.0,1.5,4.0,803,12,1.0,2,1,1,0,1
11325.6,3091.0,1.4333333333333336,9.0,1755,18,3.0,4,2,1,1,0
5183.0,805.0,0.7999999999999999,7.0,1298,16,1.0,2,1,1,0,0
7840.0,2049.0,1.3,4.666666666666667,890,14,3.0,4,1,0,0,0
7143.0,1863.0,1.1,9.0,1670,18,2.0,3,1,0,1,0
7109.0,2118.0,1.4666666666666668,8.0,1655,17,2.0,3,1,1,1,0
12632.4,1853.0,1.2,4.666666666666667,890,14,2.0,3,1,0,0,0
16117.2,3271.0,1.6,8.666666666666666,1664,18,3.5,4,2,0,1,0
12632.4,1028.0,1.4666666666666668,4.0,803,12,1.0,2,1,0,0,0
7187.0,1520.0,3.3666666666666667,6.0,1494,17,2.0,3,1,1,0,0
13068.0,2174.0,0.7666666666666666,7.0,1298,16,2.0,3,1,1,0,1
11761.2,2663.0,3.0,6.0,1494,17,2.0,4,1,1,0,0
10454.0,2539.0,1.4,9.0,1755,18,3.0,4,1,0,1,0
10462.0,1926.0,1.0333333333333334,4.666666666666667,890,14,2.0,3,1,0,0,0
7884.0,2327.0,2.266666666666667,6.0,1494,17,3.0,4,2,0,0,0
9452.0,2647.0,1.4,9.0,1755,18,3.0,4,2,1,1,0
18295.2,2493.0,0.7666666666666666,7.0,1298,16,3.0,4,1,1,0,0
6098.0,1518.0,0.8999999999999999,4.0,840,13,2.0,3,1,0,0,0
8895.0,2389.0,1.1,9.0,1670,18,3.0,4,2,1,1,1
8873.0,2807.0,1.3,9.0,1755,18,3.0,4,1,1,1,0
10236.0,2059.0,1.0333333333333334,4.666666666666667,890,14,2.0,3,1,0,0,0
4399.0,2837.0,0.7333333333333334,6.0,1189,16,3.0,3,2,1,0,1
6969.0,2169.0,1.1,9.0,1670,18,2.0,4,1,0,1,0
6534.0,1862.0,3.233333333333333,6.0,1494,17,2.0,3,1,0,1,0
6011.0,1274.0,0.9666666666666668,4.0,840,13,2.0,3,1,0,0,0
12632.4,3121.0,1.0333333333333334,9.0,1755,18,3.0,4,1,0,1,0
8232.0,2146.0,2.3000000000000003,6.0,1494,17,3.0,4,2,0,0,1
8712.0,1634.0,0.9333333333333332,4.0,840,13,2.0,3,1,0,0,0
8319.0,3107.0,1.2,6.666666666666668,1460,16,3.0,5,2,0,1,0
4791.0,2083.0,1.3,9.0,1755,18,2.0,3,1,0,1,0
6141.0,2349.0,0.5333333333333333,6.0,1189,16,4.0,3,2,0,0,1
7797.0,1884.0,0.6,4.0,925,14,3.0,3,2,0,1,0
6969.0,1374.0,2.3000000000000003,6.0,1494,17,2.0,3,1,0,0,0
9583.0,3815.0,1.7,8.666666666666666,1664,18,4.0,4,2,0,1,0
6098.0,1008.0,0.5333333333333333,6.0,1189,16,1.0,3,1,1,0,0
6621.0,1166.0,1.1333333333333333,4.666666666666667,890,14,2.0,3,1,0,0,0
9452.0,2707.0,1.4333333333333336,8.0,1655,17,3.0,4,2,1,1,0
6403.0,3101.0,0.8333333333333334,7.0,1298,16,4.0,4,2,1,0,1
11325.6,2065.0,1.1333333333333335,9.0,1670,18,2.0,3,1,1,1,1
8799.0,3182.0,1.8333333333333333,8.666666666666666,1664,18,4.0,4,2,0,1,1
8712.0,1467.0,1.1,4.666666666666667,890,14,2.0,3,1,1,0,0
8624.0,2240.0,1.5666666666666669,8.0,1655,17,3.0,3,2,1,0,0
8450.0,2050.0,1.2,9.0,1755,18,2.0,3,1,0,1,0
9016.0,1362.0,0.8333333333333334,4.0,840,13,2.0,2,1,0,1,0
6403.0,1390.0,1.8666666666666665,4.666666666666667,887,14,2.0,4,1,0,0,0
11761.2,3118.0,1.2,7.0,1298,16,4.0,3,1,1,0,0
6969.0,2050.0,1.2333333333333334,9.0,1755,18,2.0,4,1,0,1,0
8494.0,2407.0,1.5333333333333332,8.0,1655,17,3.0,3,2,0,0,0
6926.0,3288.0,0.7333333333333334,7.0,1298,16,4.0,4,2,1,0,1
6324.0,988.0,1.0,4.666666666666667,890,14,1.0,2,1,1,1,0
8058.0,2390.0,1.4666666666666668,6.666666666666668,1460,16,3.0,4,2,0,1,0
6011.0,2576.0,1.7333333333333332,8.666666666666666,1664,18,3.0,4,2,0,1,1
7884.0,3281.0,1.4666666666666668,6.666666666666668,1460,16,3.0,4,2,1,1,1
9757.0,2289.0,1.5666666666666669,8.0,1655,17,3.0,3,2,1,0,0
5445.0,1307.0,0.7666666666666666,7.0,1298,16,2.0,2,1,1,0,1
8015.0,2980.0,1.3333333333333333,9.0,1755,18,4.0,5,2,0,1,0
9975.0,1419.0,1.5666666666666669,8.0,1655,17,2.0,3,1,1,0,0
16117.2,3298.0,0.7666666666666666,7.0,1298,16,3.0,4,2,1,0,0
7753.0,2197.0,1.1333333333333335,9.0,1670,18,2.0,3,1,1,1,0
10628.0,1725.0,1.3,4.666666666666667,890,14,2.0,3,1,1,0,0
9278.0,1416.0,1.2666666666666666,4.666666666666667,890,14,2.0,3,1,1,0,1
5837.0,3320.0,0.4333333333333333,6.0,1189,16,6.0,6,2,0,1,0
13503.6,3643.0,1.0,9.0,1755,18,4.0,4,2,0,1,0
6324.0,1209.0,1.0,4.666666666666667,890,14,2.0,2,1,1,1,1
10410.0,2153.0,1.2333333333333334,9.0,1755,18,3.0,3,1,1,1,1
15681.6,2463.0,1.1,9.0,1670,18,2.0,4,1,0,1,0
8102.0,2142.0,0.7333333333333334,7.0,1298,16,2.0,3,1,0,0,0
12196.8,1692.0,1.1,4.666666666666667,890,14,3.0,4,2,0,0,0
16988.4,2208.0,1.2333333333333334,9.0,1755,18,3.0,4,2,1,1,1
10105.0,2153.0,2.833333333333333,6.0,1494,17,2.0,4,1,0,1,0
5662.0,1516.0,0.8999999999999999,4.0,840,13,3.0,4,1,0,0,1
5662.0,1893.0,1.1,6.666666666666668,1460,16,3.0,4,2,1,0,1
7666.0,1850.0,0.8333333333333334,7.0,1298,16,2.0,3,1,0,0,0
8973.0,3650.0,1.4666666666666668,8.666666666666666,1664,18,4.0,4,2,0,1,0
7753.0,1333.0,2.2,6.0,1494,17,2.0,2,1,1,0,1
9496.0,1844.0,1.366666666666667,4.666666666666667,890,14,2.0,3,1,1,0,1
16552.8,5538.0,0.7333333333333334,7.0,1298,16,6.0,5,2,1,0,0
8407.0,2080.0,2.266666666666667,9.0,1755,18,3.0,3,1,1,1,0
12196.8,1164.0,1.366666666666667,4.0,803,12,2.0,3,1,1,0,0
11325.6,2191.0,2.3000000000000003,6.0,1494,17,3.0,5,1,1,0,1
9147.0,2112.0,1.2333333333333334,6.666666666666668,1460,16,2.0,3,1,0,1,1
6838.0,2153.0,3.233333333333333,6.0,1494,17,2.0,3,1,1,1,0
18730.8,4919.0,0.7666666666666667,7.0,1298,16,4.0,4,2,1,0,1
9365.0,3496.0,1.9,8.666666666666666,1664,18,3.0,4,2,0,1,0
12632.4,2038.0,1.1666666666666667,4.666666666666667,890,14,2.0,3,1,1,0,0
7405.0,2183.0,3.1666666666666665,6.0,1494,17,3.0,4,2,0,0,1
15245.999999999998,1964.0,0.7666666666666666,7.0,1298,16,3.0,4,2,0,0,1
7666.0,2387.0,1.1,9.0,1670,18,3.0,4,2,0,1,1
7230.0,2717.0,1.5,8.666666666666666,1664,18,3.0,4,2,0,1,1
13068.0,1222.0,1.4,4.0,803,12,1.0,3,1,1,0,0
6185.0,2095.0,1.1,6.666666666666668,1460,16,3.0,4,2,1,0,1
9147.0,2936.0,1.3333333333333333,9.0,1755,18,3.0,4,2,1,1,1
9234.0,1237.0,1.0,4.666666666666667,890,14,2.0,3,1,1,0,0
12196.8,4915.0,0.7666666666666666,7.0,1298,16,6.0,4,3,1,0,0
5532.0,2477.0,1.3333333333333333,9.0,1755,18,3.0,3,2,0,1,1
5662.0,1458.0,1.8,4.666666666666667,887,14,2.0,3,1,0,0,0
5706.0,1204.0,0.8999999999999999,4.0,840,13,2.0,3,1,1,0,0
6490.0,2697.0,3.1333333333333333,6.0,1494,17,3.0,4,2,1,1,0
8886.0,2169.0,1.2666666666666666,9.0,1755,18,3.0,3,2,1,1,0
8842.0,1390.0,1.0333333333333332,4.666666666666667,890,14,2.0,3,1,1,0,0
5749.0,1772.0,1.0666666666666669,9.0,1670,18,2.0,3,1,1,1,1
19602.0,3854.0,0.8333333333333334,7.0,1298,16,4.0,4,1,0,0,0
8276.0,2889.0,1.3666666666666665,9.0,1755,18,3.0,4,2,0,1,0
6795.0,1325.0,0.9333333333333332,4.0,840,13,2.0,4,1,1,0,0
6926.0,1576.0,1.0666666666666669,6.666666666666668,1460,16,3.0,3,2,0,0,1
13503.6,4374.0,0.8333333333333334,7.0,1298,16,4.0,4,2,1,0,1
7884.0,1798.0,1.2,9.0,1755,18,2.0,3,1,1,1,0
8363.0,2810.0,1.4666666666666668,8.0,1655,17,3.0,4,1,1,1,1
7884.0,1336.0,0.8000000000000002,6.0,1189,16,2.0,2,1,1,0,0
6874.0,2050.0,1.1,6.666666666666668,1460,16,3.0,4,2,1,0,0
7858.0,1385.0,1.2666666666666666,4.0,803,12,2.0,4,1,0,0,0
7971.0,1607.0,1.7333333333333332,4.666666666666667,887,14,3.0,3,2,1,0,1
10005.0,2693.0,0.9666666666666668,7.0,1298,16,4.0,6,2,0,0,0
13068.0,1967.0,1.5,8.0,1655,17,2.0,3,1,1,1,1
7971.0,1331.0,1.7666666666666666,4.666666666666667,887,14,2.0,3,1,0,0,0
9496.0,3567.0,1.7333333333333334,8.666666666666666,1664,18,4.0,5,2,1,1,1
6708.0,2760.0,0.7333333333333334,7.0,1298,16,4.0,3,2,1,0,0
7797.0,2035.0,0.6,4.0,925,14,3.0,3,2,0,1,0
6926.0,2401.0,1.0333333333333334,9.0,1670,18,3.0,4,2,0,1,1
8276.0,988.0,0.7333333333333334,7.0,1298,16,1.0,2,1,1,0,0
7187.0,1902.0,1.5,8.0,1655,17,2.0,3,1,0,1,0
10018.0,3030.0,2.333333333333333,9.0,1755,18,4.0,5,2,0,1,0
7100.0,1902.0,1.5,8.0,1655,17,2.0,3,1,0,1,0
6054.0,1491.0,0.9666666666666668,7.0,1298,16,2.0,4,2,1,0,1
8232.0,2799.0,1.4666666666666668,8.666666666666666,1664,18,3.0,4,2,0,1,0
7840.0,1460.0,1.3333333333333333,4.0,803,12,2.0,3,1,1,0,1
6751.0,1894.0,1.4666666666666666,8.0,1655,17,2.0,3,1,1,1,1
8755.0,2953.0,1.0,7.0,1298,16,3.0,4,1,1,0,1
10018.0,2268.0,1.3333333333333333,9.0,1755,18,2.0,4,1,1,1,0
6882.0,2678.0,1.1333333333333333,6.666666666666668,1460,16,3.0,4,2,1,0,0
7788.0,1568.0,0.6333333333333334,4.0,925,14,3.0,3,2,0,1,0
9016.0,2598.0,1.1333333333333333,9.0,1755,18,3.0,4,1,0,1,0
6599.0,1902.0,1.4666666666666666,8.0,1655,17,2.0,2,1,0,1,0
12632.4,3145.0,0.9666666666666668,7.0,1298,16,3.0,3,2,1,0,0
10890.0,1419.0,0.9333333333333332,4.0,840,13,2.0,4,1,1,0,1
17424.0,3748.0,1.7666666666666666,8.666666666666666,1664,18,3.0,4,2,0,1,0
6621.0,2733.0,1.4666666666666666,8.0,1655,17,3.0,4,2,1,1,1
10454.0,3018.0,1.1333333333333335,7.0,1298,16,3.0,2,2,1,0,1
12196.8,3136.0,1.8,8.666666666666666,1664,18,3.0,4,2,1,1,0
10497.0,1592.0,0.7333333333333334,7.0,1298,16,2.0,3,1,0,0,0
11761.2,3839.0,1.8,8.666666666666666,1664,18,4.0,5,1,1,1,1
11325.6,1528.0,0.9333333333333332,4.0,840,13,2.0,3,1,0,0,0
6969.0,1755.0,1.4,6.666666666666668,1460,16,2.0,3,1,1,1,1
7056.0,2268.0,0.8333333333333334,7.0,1298,16,3.0,3,2,1,0,0
10846.0,2114.0,1.2666666666666666,4.666666666666667,890,14,2.0,3,1,0,0,0
8298.0,2155.0,1.3333333333333333,9.0,1755,18,3.0,4,2,0,1,1
6229.0,2022.0,0.7666666666666666,7.0,1298,16,3.0,5,1,0,0,0
7187.0,1748.0,1.1333333333333333,6.666666666666668,1460,16,3.0,3,2,1,0,0
7788.0,2035.0,0.6333333333333334,4.0,925,14,3.0,3,1,1,1,0
9147.0,2518.0,1.1666666666666667,9.0,1755,18,3.0,3,2,0,1,0
6185.0,2528.0,0.7666666666666666,7.0,1298,16,4.0,4,2,1,0,0
15681.6,2858.0,1.3333333333333333,9.0,1755,18,3.0,3,1,1,1,0
5837.0,2166.0,1.1,6.666666666666668,1460,16,3.0,3,2,1,0,0
2478.0,1937.0,0.7666666666666666,7.0,1298,16,3.0,2,2,1,1,1
6969.0,1008.0,1.4333333333333336,4.666666666666667,890,14,1.0,3,1,1,0,0
8276.0,1581.0,0.9333333333333332,4.0,840,13,2.0,3,1,0,0,0
7666.0,2387.0,1.0666666666666669,9.0,1670,18,3.0,4,2,1,1,0
13503.6,4237.0,1.6333333333333335,8.666666666666666,1664,18,4.0,5,2,1,1,0
8424.0,1220.0,1.2666666666666666,4.0,803,12,2.0,3,1,0,0,0
8102.0,1064.0,1.2333333333333334,4.666666666666667,890,14,2.0,3,1,0,0,0
6926.0,1459.0,1.0333333333333334,9.0,1670,18,2.0,3,1,0,1,0
11761.2,3234.0,1.7666666666666666,9.0,1755,18,4.0,4,2,0,1,0
5880.0,1661.0,1.5,6.666666666666668,1460,16,2.0,3,1,0,1,0
14374.8,5428.0,0.7666666666666666,7.0,1298,16,6.0,5,2,1,0,0
9408.0,3851.0,1.7666666666666666,9.0,1755,18,4.0,4,2,1,1,1
5880.0,1501.0,1.5333333333333332,6.666666666666668,1460,16,2.0,3,1,0,1,1
8537.0,1198.0,1.0,4.666666666666667,890,14,2.0,3,1,1,0,1
6969.0,912.0,1.4333333333333331,4.0,803,12,1.0,3,1,1,0,0
11325.6,1520.0,1.0,4.666666666666667,890,14,2.0,3,1,0,0,0
6229.0,1463.0,1.6,4.666666666666667,887,14,3.0,3,2,0,0,1
7927.0,3754.0,1.8333333333333333,9.0,1755,18,4.0,4,2,0,1,0
8485.0,2897.0,1.1666666666666667,6.666666666666668,1460,16,4.0,4,2,1,1,0
13503.6,1256.0,1.0,4.666666666666667,890,14,2.0,3,1,1,0,0
7840.0,3642.0,1.8,9.0,1755,18,4.0,5,2,0,1,0
8755.0,2120.0,1.0333333333333334,9.0,1670,18,3.0,3,2,1,1,1
12196.8,2435.0,1.3,9.0,1755,18,3.0,3,1,0,1,0
6490.0,2192.0,0.5,6.0,1189,16,3.0,3,2,1,0,1
6969.0,1504.0,0.9666666666666668,4.0,840,13,2.0,3,1,0,0,0
6098.0,1220.0,1.5333333333333332,4.666666666666667,887,14,2.0,3,1,1,0,1
16117.2,1496.0,0.9666666666666668,4.0,840,13,3.0,3,2,1,0,0
9975.0,2825.0,2.2333333333333334,9.0,1755,18,3.0,4,2,1,1,0
11761.2,2166.0,1.0333333333333334,9.0,1670,18,3.0,4,2,0,1,0
8799.0,3675.0,1.7,8.666666666666666,1664,18,4.0,4,2,1,1,0
10149.0,1580.0,1.0,4.666666666666667,890,14,2.0,3,1,0,0,0
5924.0,1885.0,0.9666666666666668,7.0,1298,16,3.0,3,1,0,0,0
5749.0,1523.0,1.1,6.666666666666668,1460,16,2.0,3,1,0,0,1
9365.0,3468.0,0.7666666666666666,7.0,1298,16,6.0,4,2,0,0,1
10890.0,1420.0,0.9333333333333332,4.0,840,13,2.0,3,1,0,0,1
6011.0,1220.0,1.5666666666666669,4.666666666666667,887,14,2.0,3,1,0,0,0
7884.0,2725.0,1.5,9.0,1755,18,3.0,3,2,1,1,0
5749.0,1146.0,0.9333333333333336,7.0,1298,16,2.0,3,1,1,0,0
6054.0,1890.0,1.4666666666666668,6.666666666666668,1460,16,3.0,3,2,0,1,0
14374.8,1221.0,0.9333333333333332,4.0,840,13,2.0,3,1,1,0,0
14374.8,4175.0,1.7666666666666666,8.666666666666666,1664,18,4.0,5,2,1,1,1
11325.6,5669.0,1.2,7.0,1298,16,6.0,4,2,0,0,0
5749.0,1704.0,1.1,6.666666666666668,1460,16,2.0,3,2,0,0,0
8712.0,1368.0,0.9666666666666668,4.0,840,13,2.0,4,1,0,0,0
8407.0,3099.0,1.5,8.666666666666666,1664,18,3.0,4,2,1,1,1
6534.0,1974.0,0.9,7.0,1298,16,3.0,4,1,1,0,0
6577.0,1932.0,1.1333333333333333,9.0,1670,18,3.0,3,1,1,1,1
11761.2,1368.0,1.2,4.666666666666667,890,14,2.0,3,1,1,0,1
9147.0,3311.0,1.5333333333333334,9.0,1755,18,4.0,5,2,1,1,1
12632.4,4381.0,1.0666666666666669,7.0,1298,16,6.0,4,1,0,0,0
6795.0,1772.0,1.1333333333333333,9.0,1670,18,2.0,3,1,0,1,0
9583.0,1566.0,0.7666666666666666,4.0,925,14,2.0,4,1,0,0,0
17859.6,3469.0,1.1333333333333333,7.0,1298,16,5.0,4,2,1,0,0
6290.0,2070.0,1.5333333333333334,9.0,1755,18,3.0,3,2,1,1,0
11325.6,1610.0,0.9333333333333332,4.0,840,13,2.0,4,1,0,0,0
6403.0,1945.0,1.4333333333333331,6.666666666666668,1460,16,3.0,3,2,1,1,1
17424.0,4937.0,2.1500000000000004,8.5,1656,14,4.0,5,2,1,0,0
8189.0,1685.0,0.8666666666666667,4.0,840,13,2.0,3,1,0,0,0
14374.8,3568.0,1.6666666666666667,8.666666666666666,1664,18,4.0,4,2,0,1,0
8058.0,2866.0,1.5333333333333334,9.0,1755,18,3.0,4,2,0,1,0
8712.0,1986.0,1.0,4.666666666666667,890,14,2.0,4,1,1,0,1
11761.2,1761.0,0.8000000000000002,7.0,1298,16,2.0,2,1,1,0,0
9626.0,1599.0,1.0,4.666666666666667,890,14,2.0,4,1,1,0,0
11325.6,2264.0,1.5,8.666666666666666,1664,18,2.0,3,1,1,1,1
6882.0,2058.0,1.0333333333333334,9.0,1670,18,3.0,3,2,0,1,0
8755.0,2176.0,0.8000000000000002,7.0,1298,16,2.0,3,1,0,0,0
12196.8,3269.0,1.6,9.0,1755,18,3.0,4,2,0,1,0
6316.0,1661.0,1.4,6.666666666666668,1460,16,2.0,3,1,0,1,0
6795.0,2304.0,0.7999999999999999,7.0,1298,16,2.5,4,2,0,0,0
10715.0,3332.0,1.7,8.666666666666666,1664,18,4.0,4,2,0,1,0
7927.0,2152.0,1.4666666666666668,8.0,1655,17,4.0,4,2,0,1,0
7797.0,2185.0,0.6,4.0,925,14,3.0,4,2,0,1,1
10802.0,1495.0,1.3,4.0,803,12,2.0,2,1,0,0,0
8494.0,3421.0,1.5666666666666669,9.0,1755,18,4.0,5,2,0,1,0
7492.0,2387.0,1.0333333333333334,9.0,1670,18,3.0,4,2,0,1,0
6534.0,1241.0,0.8666666666666667,4.0,840,13,2.0,3,1,1,0,0
9147.0,2261.0,1.4666666666666666,8.0,1655,17,3.0,4,2,0,1,0
12632.4,2902.0,1.5,8.666666666666666,1664,18,3.0,4,1,0,1,0
12632.4,2182.0,0.8333333333333334,7.0,1298,16,3.0,4,1,0,0,0
6359.0,1772.0,1.4,6.666666666666668,1460,16,3.0,3,2,0,1,0
10280.0,3154.0,1.2333333333333334,9.0,1755,18,3.0,4,1,1,1,1
6446.0,3230.0,0.9333333333333332,7.0,1298,16,3.0,4,2,1,0,0
7797.0,1384.0,1.0,4.666666666666667,890,14,2.0,3,1,1,0,0
12196.8,3485.0,1.7333333333333332,9.0,1755,18,3.0,4,1,1,1,1
6446.0,1945.0,1.4,6.666666666666668,1460,16,3.0,3,2,0,1,0
17424.0,3575.0,1.0333333333333334,7.0,1298,16,4.0,3,1,0,0,0
6795.0,1511.0,1.1333333333333335,4.666666666666667,890,14,2.0,3,1,1,0,0
6534.0,1967.0,2.266666666666667,9.0,1755,18,3.0,4,1,0,1,0
6403.0,2183.0,1.4666666666666668,6.666666666666668,1460,16,3.0,4,2,1,1,0
657.0,378.0,0.6,6.0,1189,16,1.0,0,1,0,1,1
15245.999999999998,1756.0,0.7999999999999999,4.0,925,14,2.0,4,1,0,0,0
9016.0,1431.0,0.9,4.0,840,13,2.0,3,1,0,1,0
7535.0,2530.0,1.6333333333333335,9.0,1755,18,3.0,4,2,1,1,0
5749.0,1974.0,1.1,6.666666666666668,1460,16,3.0,3,2,0,0,0
5140.0,2356.0,0.8666666666666667,7.0,1298,16,3.0,3,3,0,1,0
9888.0,1374.0,1.1,4.666666666666667,890,14,2.0,3,1,0,0,0
7971.0,1973.0,1.2666666666666666,9.0,1755,18,3.0,3,2,0,1,0
5270.0,2280.0,0.7000000000000001,6.0,1189,16,3.0,3,2,0,0,0
8712.0,2295.0,1.2666666666666666,4.666666666666667,890,14,3.0,4,2,0,0,1
9975.0,3562.0,1.7,8.666666666666666,1664,18,4.0,5,2,1,1,0
7797.0,1568.0,0.5666666666666668,4.0,925,14,3.0,3,2,1,1,0
10759.0,2493.0,1.4666666666666668,6.666666666666668,1460,16,3.0,4,2,0,1,1
9583.0,2869.0,1.8,9.0,1755,18,3.0,4,2,1,1,0
8712.0,1713.0,1.2666666666666666,4.666666666666667,890,14,2.0,4,1,0,0,1
9016.0,2568.0,1.4666666666666668,9.0,1755,18,3.0,4,2,0,1,0
12196.8,2401.0,1.0666666666666669,9.0,1670,18,3.0,4,2,1,1,0
7841.0,1650.0,1.3333333333333333,4.0,803,12,2.0,3,1,1,0,0
7492.0,3024.0,1.6666666666666667,9.0,1755,18,3.0,4,2,0,1,0
6054.0,1331.0,1.6666666666666667,4.666666666666667,887,14,2.0,3,1,0,0,1
12196.8,1922.0,1.2,4.0,803,12,3.0,3,1,0,0,0
3963.0,2917.0,0.5666666666666668,6.0,1189,16,4.0,4,3,1,0,0
